run_id,run_timestamp,symbol,avg_weight,total_contribution,volatility,beta,realized_return,observations
STAB_20260409_2059_9,2026-05-01 11:48:32,AURA33.SA,0.1625,0.44159990175032654,0.42463306100877457,,8.154506338932283,1402
STAB_20260409_2059_9,2026-05-04 20:43:44,DASA3.SA,0.0183,0.014871565138785944,0.6018205667726925,,-0.6510407518058534,2575
STAB_20260409_2059_9,2026-05-04 20:43:44,AXIA6.SA,0.1087,0.351877715980519,0.4321505494052474,,9.26912250181063,2474
STAB_20260409_2059_9,2026-05-04 20:43:44,ENEV3.SA,0.1292,0.45457416644499227,0.4340777152962231,,12.012380872079662,2575
STAB_20260409_2059_9,2026-05-04 20:43:44,PETR4.SA,0.2089,0.9494925867064434,0.6966074769557868,,15.364344857223113,2575
STAB_20260409_2059_9,2026-05-04 20:43:44,PRIO3.SA,0.1416,1.0441078229796243,0.640356479612976,,218.53396349407777,2575
STAB_20260409_2059_9,2026-05-04 20:43:44,VALE3.SA,0.1123,0.4663613815497642,0.5054097262168784,,19.929551424831622,2575
STAB_20260409_2059_9,2026-05-04 20:43:44,PNVL3.SA,0.1185,0.22575193853762215,0.36548688991635686,,2.393520111561003,2575
STAB_20260409_2059_9,2026-05-04 20:43:44,AURA33.SA,0.1625,0.44159990175032654,0.42463306100877457,,8.154506338932283,1402
STAB_20260409_2059_9,2026-05-05 07:58:48,DASA3.SA,0.0183,0.014871565138785944,0.6018205667726925,,-0.6510407518058534,2575
STAB_20260409_2059_9,2026-05-05 07:58:48,AXIA6.SA,0.1087,0.351877715980519,0.4321505494052474,,9.26912250181063,2474
STAB_20260409_2059_9,2026-05-05 07:58:48,ENEV3.SA,0.1292,0.45457416644499227,0.4340777152962231,,12.012380872079662,2575
STAB_20260409_2059_9,2026-05-05 07:58:48,PETR4.SA,0.2089,0.9494925867064434,0.6966074769557868,,15.364344857223113,2575
STAB_20260409_2059_9,2026-05-05 07:58:48,PRIO3.SA,0.1416,1.0441078229796243,0.640356479612976,,218.53396349407777,2575
STAB_20260409_2059_9,2026-05-05 07:58:48,VALE3.SA,0.1123,0.4663613815497642,0.5054097262168784,,19.929551424831622,2575
STAB_20260409_2059_9,2026-05-05 07:58:48,PNVL3.SA,0.1185,0.22575193853762215,0.36548688991635686,,2.393520111561003,2575
STAB_20260409_2059_9,2026-05-05 07:58:48,AURA33.SA,0.1625,0.44159990175032654,0.42463306100877457,,8.154506338932283,1402
STAB_20260409_2059_9,2026-05-05 21:24:19,DASA3.SA,0.0183,0.013885050851802631,0.6017195955437892,,-0.6696243866708715,2577
STAB_20260409_2059_9,2026-05-05 21:24:19,AXIA6.SA,0.1087,0.351092144327364,0.43199797245738664,,9.194329185907065,2476
STAB_20260409_2059_9,2026-05-05 21:24:19,ENEV3.SA,0.1292,0.45571685168195875,0.433911559042806,,12.127704669708907,2577
STAB_20260409_2059_9,2026-05-05 21:24:19,PETR4.SA,0.2089,0.9477201770821676,0.6963548531513413,,15.224307020128006,2577
STAB_20260409_2059_9,2026-05-05 21:24:19,PRIO3.SA,0.1416,1.0507715579356773,0.6403388241566779,,228.74867672750523,2577
STAB_20260409_2059_9,2026-05-05 21:24:19,VALE3.SA,0.1123,0.4624898799752988,0.5053191279187759,,19.21024288310532,2577
STAB_20260409_2059_9,2026-05-05 21:24:19,PNVL3.SA,0.1185,0.23042167645743433,0.3654416260167155,,2.528560699033481,2577
STAB_20260409_2059_9,2026-05-05 21:24:19,AURA33.SA,0.1625,0.4344606771936105,0.4245832418927519,,7.756484324196096,1404
STAB_20260409_2059_9,2026-05-06 22:04:30,DASA3.SA,0.0183,0.014857237410165675,0.6018295435304849,,-0.6520731992124276,2578
STAB_20260409_2059_9,2026-05-06 22:04:30,AXIA6.SA,0.1087,0.35125164299051276,0.43191072969992134,,9.209287620836692,2477
STAB_20260409_2059_9,2026-05-06 22:04:30,ENEV3.SA,0.1292,0.45699372062532395,0.43383552835110084,,12.257444285733838,2578
STAB_20260409_2059_9,2026-05-06 22:04:30,PETR4.SA,0.2089,0.9417528348419683,0.6962842886873647,,14.760850856417266,2578
STAB_20260409_2059_9,2026-05-06 22:04:30,PRIO3.SA,0.1416,1.0447408259880322,0.6403723862259671,,218.96370014085457,2578
STAB_20260409_2059_9,2026-05-06 22:04:30,VALE3.SA,0.1123,0.46655841483955895,0.5053370822332225,,19.942443041476476,2578
STAB_20260409_2059_9,2026-05-06 22:04:30,PNVL3.SA,0.1185,0.2307576081083852,0.36537129357837134,,2.53856369667995,2578
STAB_20260409_2059_9,2026-05-06 22:04:30,AURA33.SA,0.1625,0.4520771514608187,0.42682204011308134,,8.705766667386328,1405
STAB_20260409_2059_9,2026-05-07 21:49:36,DASA3.SA,0.0183,0.014422816444724623,0.6017597844593355,,-0.660332581545813,2579
STAB_20260409_2059_9,2026-05-07 21:49:36,AXIA6.SA,0.1087,0.3442120268591669,0.43233718566178536,,8.548114982150476,2478
STAB_20260409_2059_9,2026-05-07 21:49:36,ENEV3.SA,0.1292,0.45413717555748967,0.43381347944066473,,11.964329060606124,2579
STAB_20260409_2059_9,2026-05-07 21:49:36,PETR4.SA,0.2089,0.9371125801667448,0.696189525353561,,14.410758171534603,2579
STAB_20260409_2059_9,2026-05-07 21:49:36,PRIO3.SA,0.1416,1.0401868147255602,0.6403417685103142,,211.88942635712223,2579
STAB_20260409_2059_9,2026-05-07 21:49:36,VALE3.SA,0.1123,0.46495471662619725,0.5052634846100641,,19.643374844779718,2579
STAB_20260409_2059_9,2026-05-07 21:49:36,PNVL3.SA,0.1185,0.22430920219358236,0.3657073060898419,,2.3460059323628397,2579
STAB_20260409_2059_9,2026-05-07 21:49:36,AURA33.SA,0.1625,0.4388825589813546,0.42812078638363105,,7.917682754297534,1406
